word,creole_word,creole_name,latlon,acrolect
"understanding, comprehension,opp","lakopwann,inyowans",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
underground water pipe,tiyo,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"undercurrent, undertow",vout,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
uncle,tonton,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"umbrella, parasol","pawasòl,pawisòl,pawasòl djab,chapo Denmou,chapo djab",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"umbilical cord, navel",lonbwi,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"ugly,opp","lèd,bèl,bèl,joli",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
udder,"manmèl,potwin",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
tyre,taya,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
type of pea similar to snow peas,boukousou,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
two,"dé,dé sou",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
twin,jimo,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
twelve,douz,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
turmeric (Curcuma longa),tjitjima,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
turkey,kodenn,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
tuna,ton,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"try, attempt",kou,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"truth,opp","lavéwité,mansonj",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"trust, confidence, weight, support",api,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"trunk, suitcase",mal,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"truly, really","véwitabman,vwéman",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"truly, in truth, to tell the truth","anvéwité,anvèyté",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
TRUE,vwé,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"trough, concrete water tank without a top",bak,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
troublemaker,"kankannèz,kankanndèz",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"troubled, upset, distressed",kontwayé,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"trouble, problem","pas,pwòblenm,twaka",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"trouble, mischief","kankan,chikann,aché kankan,aché,aché chikann,aché twen,chikann,lévé kankan",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"trouble, disagreement","dézagwéman,chikann,libenn",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
"tropical mockingbird, thrush (Minus gilvus)",gwiv,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
tripe,twip,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
trip,"voyaj,voyay",Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
Trinidad,Trindad,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
trick,vis,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
tribulation,twibilasyon,Antillean Creole,"[[-60.97625737090054, 13.854575743392488], [-61.17221799732815, 13.242542119347945], [-61.66032736759374, 12.102364508664081], [-61.29520753307003, 10.449200050501304], [-65.95097513814818, 7.625881364941009], [-61.345726173194635, 15.43847496469047], [-61.60885783707536, 16.188508825672628], [-62.836025949185455, 17.894137344474558], [-53.13112570197802, 3.951936239201018]]",French
