word,creole_word,creole_name,latlon,acrolect
This refers to insect.,kokoro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. Madcrazy 2.Unbelivable,kolo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"Also see ""Colobi"".

1. To take charge or control of a place or a situation.
2. To successfully...",kolobi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
glutton,kolokolo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To woe a kill,kolombi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
This is a container usually made of tin. This kind of container can be found in the packaging of ...,kom kom,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. Use before verb to signify what has happened or will happen in future,kon,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
this means country in english,kon3,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
High libidosexually aroused etc,konji,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
using the knuckles to hit someone on the head.,konk,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
It mean country in english. It also called kon3,kontri,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
It simply Means: Calm Down!!! TAke it Easy!,kool tempa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
see kro-kro.,koro-koro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
This means face to face or eyes contact.,korokoro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Corner or tight position. Not a pleasant one,koror,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
No wahala,kosi werey,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A Police or uniformed officer,koti,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"To explain or expand on something. A play on the English word\""expatiate\"". Kowa meansto tell...",kowatiate,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. Give up the ghost 2. To die,kpafuka,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. to die 2. to tire to the point of death,kpai,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A slang used to lay emphasis.,kpakam,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"from hausa meaning \""wood\"". informal: vain; fool; useless; dead.",kpako,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Immediately,kpakrikpa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Trouble or problem,kpalaba,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
see Banny,kpalas,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Passport or certificates of some sort. also pali,kpali,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To have sex or make love,kpanch,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Spoiltinferior,kpanda,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
(also know as pangolo),kpangolo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
(Spoken informal) To have sex.,kpans,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Sexsexual intercourse,kpansh,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
An idiota fool or stupid person.,kpas,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
nonsense: An adjective used to explain when someone is not making sense,kpash,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"Abero slang for ""Underwear""",kpata,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
completely or totally. also pata pata,kpata kpata,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. In conclusion.  2. Worst case senario,kpatakpata,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
yoruba name for fried unripe plantain. this is a snack. in lagos it is sold mostly by roadside ve...,kpekere,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a vagina but depending on how it is used it could mean sex (vulgar),kpekus,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
It means to die,kpeme,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used to refer to witches,kpians,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Kpomo means 'cow skin',kpomo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To calm down. To relax. Especially when one is agitated.,kpon kpi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Die.,kpoof.,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Word for anything that is fabulous or good .,kpor,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A force man,kpor-kpor,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"It is used as a verb to mean \'to take it easy with\' or \'to mellow,\'to agree\'",kpro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Shoot,kpuf,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a female Virginiapussy spoken around the edo and delta area.,kpuvie,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Crazy,kri,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
rash,kro-kro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Skin infection,krokro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To be startled or frightened,kuja,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A calabar dance by iyanya,kukere,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
as wellat oncealready,kukuma,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Snack made from ground peanuts. (Origin: Hausa),kulikuli,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to act shadyto walk in a seductive manner,kurukere,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Sleep,kuruley,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Leprosy,kuturu,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
money or legal tender,kuza,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Problemget into trouble,kwanta,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to mess up or do something wrong,kwapsi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a severe form of malnutrition characterized by edema and an enlarged liver caused by sufficient c...,kwashiorkor,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"A form of greeting meaning "" how are things"".",kway,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
See german stone,kwili kwili,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Never or not in a million years,lai lai,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Never ever,lai lai to lai lai,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Yoruba word for NEVER!,lailai,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Denyrefuse,lakpa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Someone that misbehaves,lamba juana,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Girl no de give me lamba,lamba mean lies,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To have sex with someone.,lamushuan,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To hit or to arrive,land,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Carry someone on your lap during a car ride,lap,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
alternative name for the city Lagos,las gidis,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Lasgidi or gidi means lagosthe former captal of Nigeria.,lasgidi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to use a newly bought product for the for the first time.,launch,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
someone that is inexperienced or clueless,learner,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
It means having a big mouth or big lips,lebe,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Means to deceive or pull one over someone.   It originates from the technic where a soccer player...,leg over,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a novice,legbere,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Derived from Mercedes Benz. This denotes someone without a car and who walks everywhere.,legedis benz,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Someone who walks everywhere because they don\'t own a car,legedisbenz,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1 (Warri Slang) It can mean lets go or lets start.. Or even in extreme case death.,leggo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Means To leave or to allow,lego,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Someone who walks everywhere because they don't own a car,legxus,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Shoe.,legz,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
an all white bird called cattle egret,leke leke,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A thin/slider person,lekpa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
very slander person,lekpa shandy,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
verb: To eat Noun: Food,lem,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To eat.,lem.,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Skinny bony person,lepa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
very slander person,lepka shandy,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
This is when someone berely passes and exam,let my people go,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Status in society or within a group of friends.,levels,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a liar,lie lie,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. At allnot a chanceimpossible,life,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Life or whatever situation being dealt with at the time is not fair or even.,life no balance,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Elevator or Escalator,lift,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
electrical power - usually coming from NEPA (see NEPA) or the PHC.,light,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Before you knew it,like play like play,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Courageaudacity: \'to have liver\' means to be braveoften in a foolhardy way.,liver,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Fraud that originates and terminates in Nigeria,local,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
school desk with shelvesusually with an opening to keep books in.,locker,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Uninformednot well traveled,lockito,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
somebody who is not sophisticated or rash. this comes from the word LOCAL - somebody who has not ...,loki,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
pity,lol,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Funny,lolz,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
well connected,long leg,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. empty promises2. story3.long story,long thing,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
greed eater. always want to eat when others are eating,long throat,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
greedyunsatisfied person,longa throat,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
MEANSWHEN SOMEONE DOESN\'T CARE ABOUT HIS LIFE,look for ur own life,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to be looking at someone or something for a long time.,looku looku,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To have a strong afeection or tender deep for somebody or something,love,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Love you,love you,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"a facebook abbreviation for \""laugh wan kill me die\""..used when something is very funny and you ...",lwkmd,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
mother PRONOUNCED: Mah-ler,ma le,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a sacarstic or rude way of not answering a question. continue asking,ma pin,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used to describe a person who can’t chest or dances at the whip of the cane.,maara,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to slap someone,maari,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. step ontrample upon,mach,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to step on something or someone. satan don fall for gutter ohh macham macham,macham,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Something expensive or impressive,machin,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
motor cycle see: okada,machine,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
literally a brand name for a particular toothpaste but used 2 describe all kinds of toothpastes,maclean,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A Nigerian slang describing when something is really cool. It is also an expression of surprise. ...,mad ooo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
really messed up,maga,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
The mark in a con,maga (419),Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
The white-collar job and office work isn\'t for everyone.,maga no need pay,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
brand of spice/seasoning popular in Nigeria,maggi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
This is word means trickery. When someone is not acting straight forward.,mago mago,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To stay calm,maintain,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To harassintimidatecow someone down or put fear in some one,maja,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Let. Used to signify that you are going to do something.,make,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to wink at someone,make eye,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1:shut up 2:keep quiet,make i hear word,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Boast,make mouth,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used for something that has value,make sense,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Let us,make we,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Do not bring your problems over to my area and spoil my joy--sort of,makossa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
It means abnormal,mal,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
it means teacher,malan,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
someetimes means an hausa person or a muslim,mallam,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
mummy,malle,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a derogatory term sometimes used to refer to a Hausa man.,malo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
cow,malu,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Mama na another name for mothers,mama,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Local restaurant often found on the street corners. They are cheaper than proper restaurants.,mama put,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. roadside restaurant,mamaput,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Pronounced: MAMI WATA.....Spirits of the Water...Like a Mermaid. At most times they\'re females.,mami water,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to hit or beat something or someone,mammar,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A mermaid....she is considered evil bcos she lures men into the sea or river and makes them her l...,mammy water,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Son of man,man pikin,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to feel horny,manchester,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A guy,manchi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to get drunk/intoxicated on drugs or alchohol,manya,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Mara can be used to depict madness.,mara,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used to refer to a mother,marle,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To dress very covered or modestly without show any kind of body shape or curves.,mary amaka,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To misbehave.,maskaform,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
matter,mata,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To have a one night stand,match banga,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Social classpeople on the same level,mate,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
In a state of Drunkenness,matrix,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Originally a spanish word. But means the victim of a fraud.,maye,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"Adverb: to do something quickly or rapidly

Can be used as an exclamation like ""¡Rapido!"" in Sp...",maza maza,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
saladforeign cuisine,mede mede,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
An abbreviation for medicinewhich could also mean charm.,medi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Security officer. usually a watches and opens the gate of a house,megaurd,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Make,mek,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to calm downor take it easy,mellow,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"a coded word used instead of mentioning a place,person's name or thing",memmeth,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
The person is crazyThe word comes from someone is mentally unstable.,mental,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To escapedisappearto leave in a haste,meow,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
mallams (hausa/northern men) who sell water in jerrycans. they are a common sight in lagosparti...,meruwa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Messing up and not behaving as expected,mescagizing,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to fart or pollute the air,mess,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
an unrefined girl especially from the eastern part of Nigeria,mgbeke,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
King part,mimi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. Soft drinks,mineral,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Soft drinks packaged in 35cl glass bottles.,minerals,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
to talk rubbishtrash or wrong thing,misyarn,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To get drunk,mo-ed,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Casual wear. Usually used when students in uniform are allowed to wear clothes of their choice. T...,mofty,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"Translate to as ""my""",moi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Bean Cake,moi-moi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
see DANFO. This is a beat up busmost known to be in Lagos. These buses are usually in very bad ...,molue,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
mother,momsi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
narrow football goal post,monkey post,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
refers to a car,mooto,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
mobile police,mopo,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A clean shaved head or hair cut.,moro moro,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
My love,motigbana,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Cars in a bad shape are often referred  moto.,moto,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
motor cycle see: machineokada,motor bike,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
stealgo,move,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Lets go,movement,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
It is used to tell someone to get out of one\'s sight...,mozz,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"Mr laazis is a gospel singer,rapper and songwriter.he owns Mr laazis music (MLM)",mr laazis biography,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a popular sigh of disapproval in Nigeria(maybe West Africa). The sound can be heard when one st...,mtcheew,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used to show lack of concernrespectand also to show angerhatredand jealousy. It is often ...,mtchew,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A fool,mugu,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Foolish person. Or a victim of scammer.,mugun,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. A huge penis,mullah,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
mumsi,mumsi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used mostly to refer to one's own mother,mumsy,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Fool (Also see Ode),mumu,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A very stupid person,mumuni,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Foolish person. Or a victim of scammer.,musu,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a rich kid who attempts to throw his life away for silly (extreme) reasons...can be used as an ad...,mutallab,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used when one dose not have money,my period,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used to describe something that is not easy,na beanz,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
See we guys no get time for woman or girlfriends na money we dey fine so if we get money na dem t...,na dem dey rush us,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
To be utterly useless,na die i dey,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Rebuff to someone being unduly aggressive.,na fight?,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1.God is responsible,na god,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
It means that's it,na it,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
IT IS SO APPROVAL OF SOMETHING,na so,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Used when you are referring to person who did the same nonsense another person did.,na so you take craze join,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
The Obvious thing. Not the first time.,na today,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
An expression of supriseDamn.,na wa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Its surprising or am surprise,na wa o,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Refers to those that ajepako dat start to form ajebo. People usually say it as a snide remark in ...,na wash,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
What is it this time,na wetin?,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Cannot be true. Lie,na yam,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
You\'re the man,na you biko,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Your the man,na you o,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. A subtle way of saying 'I don't care what you think',na you sabi,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
"To hit,slam or to make love to",nack,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Nothing,nada,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Slang name for Nigeria,naija,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. Tell 2.Hit 3.Eat 4.What someone is wearing,nak,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
that's right (can be used as an exclamation or a reply to something or a statement you feel is right,naso,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
No sweatno problem,natin spoil,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
adding emphasis to a statement,naw,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
You have just blown my mind,nawa for you,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
An exclamation of anger. Usually used in the case of disappointment.,nawa oo!,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
a phrase of Ibo origin meaning 'Yoruba people' or Yorubas,ndi yoruba,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Officially the National Electric Power Electric Power Authoritypresence of electricity,nepa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Corruption,nepotizm,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A person who spreads wrong news,newscaster,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
This is a slang used by All Progressive Congress (APC) in 2019 campaign rallies.,next level,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
The day after tomorrow,next tomorrow,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
No Future Ambition - A jobless person,nfa,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Local girl or village girl (igbo origin),ngbeke,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
This refer to penis. It is also called anacondaworking stickBazuka.,ngbere,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
A man who subjects his life to committing petty crimesuch as theft.,nig,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Mean way of sayin black person,niga,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Power bike,ninja bike,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
wat about...or how about...,nko,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
An Igbo originated word meaning Man.,nna,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. Astounding,no be small thing,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Its not easy,no be small thing o,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Not like that,no be so,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
is it not?,no bi?,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
1. Gotta be smart.,no dull yoursef,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Don\'t deceive yourself,no dulling,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Stay away from trouble. (used in the south south region of Nigeria when saying goodbye),no fight,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Where there is no problem or trouble.,no lele,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
No beating around the bush,no long tin,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
Not enough (usually referring to money),no reach,Nigerian Pidgin English,"[6.625541933450393, 7.292380652309589]",English
